CODAUTO,CCAA,CPRO,Provincia,Municipio,INE5
"01","Andalucía","14","Córdoba","Dos Torres","14023"
"01","Andalucía","14","Córdoba","Encinas Reales","14024"
"01","Andalucía","14","Córdoba","Espejo","14025"
"01","Andalucía","14","Córdoba","Espiel","14026"
"01","Andalucía","14","Córdoba","Fernán-Núñez","14027"
"01","Andalucía","14","Córdoba","Fuente Carreteros","14901"
"01","Andalucía","14","Córdoba","Fuente la Lancha","14028"
"01","Andalucía","14","Córdoba","Fuente Obejuna","14029"
"01","Andalucía","14","Córdoba","Fuente Palmera","14030"
"01","Andalucía","14","Córdoba","Fuente-Tójar","14031"
"01","Andalucía","14","Córdoba","Granjuela, La","14032"
"01","Andalucía","14","Córdoba","Guadalcázar","14033"
"01","Andalucía","14","Córdoba","Guijarrosa, La","14902"
"01","Andalucía","14","Córdoba","Guijo, El","14034"
"01","Andalucía","14","Córdoba","Hinojosa del Duque","14035"
"01","Andalucía","14","Córdoba","Hornachuelos","14036"
"01","Andalucía","14","Córdoba","Iznájar","14037"
"01","Andalucía","14","Córdoba","Lucena","14038"
"01","Andalucía","14","Córdoba","Luque","14039"
"01","Andalucía","14","Córdoba","Montalbán de Córdoba","14040"
"01","Andalucía","14","Córdoba","Montemayor","14041"
"01","Andalucía","14","Córdoba","Montilla","14042"
"01","Andalucía","14","Córdoba","Montoro","14043"
"01","Andalucía","14","Córdoba","Monturque","14044"
"01","Andalucía","14","Córdoba","Moriles","14045"
"01","Andalucía","14","Córdoba","Nueva Carteya","14046"
"01","Andalucía","14","Córdoba","Obejo","14047"
"01","Andalucía","14","Córdoba","Palenciana","14048"
"01","Andalucía","14","Córdoba","Palma del Río","14049"
"01","Andalucía","14","Córdoba","Pedro Abad","14050"
"01","Andalucía","14","Córdoba","Pedroche","14051"
"01","Andalucía","14","Córdoba","Peñarroya-Pueblonuevo","14052"
"01","Andalucía","14","Córdoba","Posadas","14053"
"01","Andalucía","14","Córdoba","Pozoblanco","14054"
"01","Andalucía","14","Córdoba","Priego de Córdoba","14055"
"01","Andalucía","14","Córdoba","Puente Genil","14056"
"01","Andalucía","14","Córdoba","Rambla, La","14057"
"01","Andalucía","14","Córdoba","Rute","14058"
"01","Andalucía","14","Córdoba","San Sebastián de los Ballesteros","14059"
"01","Andalucía","14","Córdoba","Santa Eufemia","14061"
"01","Andalucía","14","Córdoba","Santaella","14060"
"01","Andalucía","14","Córdoba","Torrecampo","14062"
"01","Andalucía","14","Córdoba","Valenzuela","14063"
"01","Andalucía","14","Córdoba","Valsequillo","14064"
"01","Andalucía","14","Córdoba","Victoria, La","14065"
"01","Andalucía","14","Córdoba","Villa del Río","14066"
"01","Andalucía","14","Córdoba","Villafranca de Córdoba","14067"
"01","Andalucía","14","Córdoba","Villaharta","14068"
"01","Andalucía","14","Córdoba","Villanueva de Córdoba","14069"
"01","Andalucía","14","Córdoba","Villanueva del Duque","14070"
"01","Andalucía","14","Córdoba","Villanueva del Rey","14071"
"01","Andalucía","14","Córdoba","Villaralto","14072"
"01","Andalucía","14","Córdoba","Villaviciosa de Córdoba","14073"
"01","Andalucía","14","Córdoba","Viso, El","14074"
"01","Andalucía","14","Córdoba","Zuheros","14075"
"01","Andalucía","21","Huelva","Alájar","21001"
"01","Andalucía","21","Huelva","Aljaraque","21002"
"01","Andalucía","21","Huelva","Almendro, El","21003"
"01","Andalucía","21","Huelva","Almonaster la Real","21004"
"01","Andalucía","21","Huelva","Almonte","21005"
"01","Andalucía","21","Huelva","Alosno","21006"
"01","Andalucía","21","Huelva","Aracena","21007"
"01","Andalucía","21","Huelva","Aroche","21008"
"01","Andalucía","21","Huelva","Arroyomolinos de León","21009"
"01","Andalucía","21","Huelva","Ayamonte","21010"
"01","Andalucía","21","Huelva","Beas","21011"
"01","Andalucía","21","Huelva","Berrocal","21012"
"01","Andalucía","21","Huelva","Bollullos Par del Condado","21013"
"01","Andalucía","21","Huelva","Bonares","21014"
"01","Andalucía","21","Huelva","Cabezas Rubias","21015"
"01","Andalucía","21","Huelva","Cala","21016"
"01","Andalucía","21","Huelva","Calañas","21017"
"01","Andalucía","21","Huelva","Campillo, El","21018"
"01","Andalucía","21","Huelva","Campofrío","21019"
"01","Andalucía","21","Huelva","Cañaveral de León","21020"
"01","Andalucía","21","Huelva","Cartaya","21021"
"01","Andalucía","21","Huelva","Castaño del Robledo","21022"
"01","Andalucía","21","Huelva","Cerro de Andévalo, El","21023"
"01","Andalucía","21","Huelva","Chucena","21030"
"01","Andalucía","21","Huelva","Corteconcepción","21024"
"01","Andalucía","21","Huelva","Cortegana","21025"
"01","Andalucía","21","Huelva","Cortelazor","21026"
"01","Andalucía","21","Huelva","Cumbres de Enmedio","21027"
"01","Andalucía","21","Huelva","Cumbres de San Bartolomé","21028"
"01","Andalucía","21","Huelva","Cumbres Mayores","21029"
"01","Andalucía","21","Huelva","Encinasola","21031"
"01","Andalucía","21","Huelva","Escacena del Campo","21032"
"01","Andalucía","21","Huelva","Fuenteheridos","21033"
"01","Andalucía","21","Huelva","Galaroza","21034"
"01","Andalucía","21","Huelva","Gibraleón","21035"
"01","Andalucía","21","Huelva","Granada de Río-Tinto, La","21036"
"01","Andalucía","21","Huelva","Granado, El","21037"
"01","Andalucía","21","Huelva","Higuera de la Sierra","21038"
"01","Andalucía","21","Huelva","Hinojales","21039"
"01","Andalucía","21","Huelva","Hinojos","21040"
"01","Andalucía","21","Huelva","Huelva","21041"
"01","Andalucía","21","Huelva","Isla Cristina","21042"
"01","Andalucía","21","Huelva","Jabugo","21043"
"01","Andalucía","21","Huelva","Lepe","21044"
"01","Andalucía","21","Huelva","Linares de la Sierra","21045"
"01","Andalucía","21","Huelva","Lucena del Puerto","21046"
"01","Andalucía","21","Huelva","Manzanilla","21047"
"01","Andalucía","21","Huelva","Marines, Los","21048"
"01","Andalucía","21","Huelva","Minas de Riotinto","21049"
"01","Andalucía","21","Huelva","Moguer","21050"
"01","Andalucía","21","Huelva","Nava, La","21051"
"01","Andalucía","21","Huelva","Nerva","21052"
"01","Andalucía","21","Huelva","Niebla","21053"
"01","Andalucía","21","Huelva","Palma del Condado, La","21054"
"01","Andalucía","21","Huelva","Palos de la Frontera","21055"
"01","Andalucía","21","Huelva","Paterna del Campo","21056"
"01","Andalucía","21","Huelva","Paymogo","21057"
"01","Andalucía","21","Huelva","Puebla de Guzmán","21058"
"01","Andalucía","21","Huelva","Puerto Moral","21059"
"01","Andalucía","21","Huelva","Punta Umbría","21060"
"01","Andalucía","21","Huelva","Rociana del Condado","21061"
"01","Andalucía","21","Huelva","Rosal de la Frontera","21062"
"01","Andalucía","21","Huelva","San Bartolomé de la Torre","21063"
"01","Andalucía","21","Huelva","San Juan del Puerto","21064"
"01","Andalucía","21","Huelva","San Silvestre de Guzmán","21066"
"01","Andalucía","21","Huelva","Sanlúcar de Guadiana","21065"
"01","Andalucía","21","Huelva","Santa Ana la Real","21067"
"01","Andalucía","21","Huelva","Santa Bárbara de Casa","21068"
"01","Andalucía","21","Huelva","Santa Olalla del Cala","21069"
"01","Andalucía","21","Huelva","Trigueros","21070"
"01","Andalucía","21","Huelva","Valdelarco","21071"
"01","Andalucía","21","Huelva","Valverde del Camino","21072"
"01","Andalucía","21","Huelva","Villablanca","21073"
"01","Andalucía","21","Huelva","Villalba del Alcor","21074"
"01","Andalucía","21","Huelva","Villanueva de las Cruces","21075"
"01","Andalucía","21","Huelva","Villanueva de los Castillejos","21076"
"01","Andalucía","21","Huelva","Villarrasa","21077"
"01","Andalucía","21","Huelva","Zalamea la Real","21078"
"01","Andalucía","21","Huelva","Zarza-Perrunal, La","21902"
"01","Andalucía","21","Huelva","Zufre","21079"
"01","Andalucía","23","Jaén","Albanchez de Mágina","23001"
"01","Andalucía","23","Jaén","Alcalá la Real","23002"
"01","Andalucía","23","Jaén","Alcaudete","23003"
"01","Andalucía","23","Jaén","Aldeaquemada","23004"
"01","Andalucía","23","Jaén","Andújar","23005"
"01","Andalucía","23","Jaén","Arjona","23006"
"01","Andalucía","23","Jaén","Arjonilla","23007"
"01","Andalucía","23","Jaén","Arquillos","23008"
"01","Andalucía","23","Jaén","Arroyo del Ojanco","23905"
"01","Andalucía","23","Jaén","Baeza","23009"
"01","Andalucía","23","Jaén","Bailén","23010"
"01","Andalucía","23","Jaén","Baños de la Encina","23011"
"01","Andalucía","23","Jaén","Beas de Segura","23012"
"01","Andalucía","23","Jaén","Bedmar y Garcíez","23902"
"01","Andalucía","23","Jaén","Begíjar","23014"
"01","Andalucía","23","Jaén","Bélmez de la Moraleda","23015"
"01","Andalucía","23","Jaén","Benatae","23016"
"01","Andalucía","23","Jaén","Cabra del Santo Cristo","23017"
"01","Andalucía","23","Jaén","Cambil","23018"
"01","Andalucía","23","Jaén","Campillo de Arenas","23019"
"01","Andalucía","23","Jaén","Canena","23020"
"01","Andalucía","23","Jaén","Carboneros","23021"
"01","Andalucía","23","Jaén","Cárcheles","23901"
"01","Andalucía","23","Jaén","Carolina, La","23024"
"01","Andalucía","23","Jaén","Castellar","23025"
"01","Andalucía","23","Jaén","Castillo de Locubín","23026"
"01","Andalucía","23","Jaén","Cazalilla","23027"
"01","Andalucía","23","Jaén","Cazorla","23028"
"01","Andalucía","23","Jaén","Chiclana de Segura","23029"
"01","Andalucía","23","Jaén","Chilluévar","23030"
"01","Andalucía","23","Jaén","Escañuela","23031"
"01","Andalucía","23","Jaén","Espeluy","23032"
"01","Andalucía","23","Jaén","Frailes","23033"
"01","Andalucía","23","Jaén","Fuensanta de Martos","23034"
"01","Andalucía","23","Jaén","Fuerte del Rey","23035"
"01","Andalucía","23","Jaén","Génave","23037"
"01","Andalucía","23","Jaén","Guardia de Jaén, La","23038"
"01","Andalucía","23","Jaén","Guarromán","23039"
"01","Andalucía","23","Jaén","Higuera de Calatrava","23041"
"01","Andalucía","23","Jaén","Hinojares","23042"
"01","Andalucía","23","Jaén","Hornos","23043"
"01","Andalucía","23","Jaén","Huelma","23044"
"01","Andalucía","23","Jaén","Huesa","23045"
"01","Andalucía","23","Jaén","Ibros","23046"
"01","Andalucía","23","Jaén","Iruela, La","23047"
"01","Andalucía","23","Jaén","Iznatoraf","23048"
"01","Andalucía","23","Jaén","Jabalquinto","23049"
"01","Andalucía","23","Jaén","Jaén","23050"
"01","Andalucía","23","Jaén","Jamilena","23051"
"01","Andalucía","23","Jaén","Jimena","23052"
"01","Andalucía","23","Jaén","Jódar","23053"
"01","Andalucía","23","Jaén","Lahiguera","23040"
"01","Andalucía","23","Jaén","Larva","23054"
"01","Andalucía","23","Jaén","Linares","23055"
"01","Andalucía","23","Jaén","Lopera","23056"
"01","Andalucía","23","Jaén","Lupión","23057"
"01","Andalucía","23","Jaén","Mancha Real","23058"
"01","Andalucía","23","Jaén","Marmolejo","23059"
"01","Andalucía","23","Jaén","Martos","23060"
"01","Andalucía","23","Jaén","Mengíbar","23061"
"01","Andalucía","23","Jaén","Montizón","23062"
"01","Andalucía","23","Jaén","Navas de San Juan","23063"
"01","Andalucía","23","Jaén","Noalejo","23064"
"01","Andalucía","23","Jaén","Orcera","23065"
"01","Andalucía","23","Jaén","Peal de Becerro","23066"
"01","Andalucía","23","Jaén","Pegalajar","23067"
"01","Andalucía","23","Jaén","Porcuna","23069"
"01","Andalucía","23","Jaén","Pozo Alcón","23070"
"01","Andalucía","23","Jaén","Puente de Génave","23071"
"01","Andalucía","23","Jaén","Puerta de Segura, La","23072"
"01","Andalucía","23","Jaén","Quesada","23073"
"01","Andalucía","23","Jaén","Rus","23074"
"01","Andalucía","23","Jaén","Sabiote","23075"
"01","Andalucía","23","Jaén","Santa Elena","23076"
"01","Andalucía","23","Jaén","Santiago de Calatrava","23077"
"01","Andalucía","23","Jaén","Santiago-Pontones","23904"
"01","Andalucía","23","Jaén","Santisteban del Puerto","23079"
"01","Andalucía","23","Jaén","Santo Tomé","23080"
"01","Andalucía","23","Jaén","Segura de la Sierra","23081"
"01","Andalucía","23","Jaén","Siles","23082"
"01","Andalucía","23","Jaén","Sorihuela del Guadalimar","23084"
"01","Andalucía","23","Jaén","Torreblascopedro","23085"
"01","Andalucía","23","Jaén","Torredelcampo","23086"
"01","Andalucía","23","Jaén","Torredonjimeno","23087"
"01","Andalucía","23","Jaén","Torreperogil","23088"
"01","Andalucía","23","Jaén","Torres","23090"
"01","Andalucía","23","Jaén","Torres de Albánchez","23091"
"01","Andalucía","23","Jaén","Úbeda","23092"
"01","Andalucía","23","Jaén","Valdepeñas de Jaén","23093"
"01","Andalucía","23","Jaén","Vilches","23094"
"01","Andalucía","23","Jaén","Villacarrillo","23095"
"01","Andalucía","23","Jaén","Villanueva de la Reina","23096"
"01","Andalucía","23","Jaén","Villanueva del Arzobispo","23097"
"01","Andalucía","23","Jaén","Villardompardo","23098"
"01","Andalucía","23","Jaén","Villares, Los","23099"
"01","Andalucía","23","Jaén","Villarrodrigo","23101"
"01","Andalucía","23","Jaén","Villatorres","23903"
"01","Andalucía","29","Málaga","Alameda","29001"
"01","Andalucía","29","Málaga","Alcaucín","29002"
"01","Andalucía","29","Málaga","Alfarnate","29003"
"01","Andalucía","29","Málaga","Alfarnatejo","29004"
"01","Andalucía","29","Málaga","Algarrobo","29005"
"01","Andalucía","29","Málaga","Algatocín","29006"
"01","Andalucía","29","Málaga","Alhaurín de la Torre","29007"
"01","Andalucía","29","Málaga","Alhaurín el Grande","29008"
"01","Andalucía","29","Málaga","Almáchar","29009"
"01","Andalucía","29","Málaga","Almargen","29010"
"01","Andalucía","29","Málaga","Almogía","29011"
"01","Andalucía","29","Málaga","Álora","29012"
"01","Andalucía","29","Málaga","Alozaina","29013"
"01","Andalucía","29","Málaga","Alpandeire","29014"
"01","Andalucía","29","Málaga","Antequera","29015"
"01","Andalucía","29","Málaga","Árchez","29016"
"01","Andalucía","29","Málaga","Archidona","29017"
"01","Andalucía","29","Málaga","Ardales","29018"
"01","Andalucía","29","Málaga","Arenas","29019"
"01","Andalucía","29","Málaga","Arriate","29020"
"01","Andalucía","29","Málaga","Atajate","29021"
"01","Andalucía","29","Málaga","Benadalid","29022"
"01","Andalucía","29","Málaga","Benahavís","29023"
"01","Andalucía","29","Málaga","Benalauría","29024"
"01","Andalucía","29","Málaga","Benalmádena","29025"
"01","Andalucía","29","Málaga","Benamargosa","29026"
"01","Andalucía","29","Málaga","Benamocarra","29027"
"01","Andalucía","29","Málaga","Benaoján","29028"
"01","Andalucía","29","Málaga","Benarrabá","29029"
"01","Andalucía","29","Málaga","Borge, El","29030"
"01","Andalucía","29","Málaga","Burgo, El","29031"
"01","Andalucía","29","Málaga","Campillos","29032"
"01","Andalucía","29","Málaga","Canillas de Aceituno","29033"
"01","Andalucía","29","Málaga","Canillas de Albaida","29034"
"01","Andalucía","29","Málaga","Cañete la Real","29035"
"01","Andalucía","29","Málaga","Carratraca","29036"
"01","Andalucía","29","Málaga","Cartajima","29037"
"01","Andalucía","29","Málaga","Cártama","29038"
"01","Andalucía","29","Málaga","Casabermeja","29039"
"01","Andalucía","29","Málaga","Casarabonela","29040"
"01","Andalucía","29","Málaga","Casares","29041"
"01","Andalucía","29","Málaga","Coín","29042"
"01","Andalucía","29","Málaga","Colmenar","29043"
"01","Andalucía","29","Málaga","Comares","29044"
"01","Andalucía","29","Málaga","Cómpeta","29045"
"01","Andalucía","29","Málaga","Cortes de la Frontera","29046"
"01","Andalucía","29","Málaga","Cuevas Bajas","29047"
"01","Andalucía","29","Málaga","Cuevas de San Marcos","29049"
"01","Andalucía","29","Málaga","Cuevas del Becerro","29048"
"01","Andalucía","29","Málaga","Cútar","29050"
"01","Andalucía","29","Málaga","Estepona","29051"
"01","Andalucía","29","Málaga","Faraján","29052"
"01","Andalucía","29","Málaga","Frigiliana","29053"
"01","Andalucía","29","Málaga","Fuengirola","29054"
"01","Andalucía","29","Málaga","Fuente de Piedra","29055"
"01","Andalucía","29","Málaga","Gaucín","29056"
"01","Andalucía","29","Málaga","Genalguacil","29057"
"01","Andalucía","29","Málaga","Guaro","29058"
"01","Andalucía","29","Málaga","Humilladero","29059"
"01","Andalucía","29","Málaga","Igualeja","29060"
"01","Andalucía","29","Málaga","Istán","29061"
"01","Andalucía","29","Málaga","Iznate","29062"
"01","Andalucía","29","Málaga","Jimera de Líbar","29063"
"01","Andalucía","29","Málaga","Jubrique","29064"
"01","Andalucía","29","Málaga","Júzcar","29065"
"01","Andalucía","29","Málaga","Macharaviaya","29066"
"01","Andalucía","29","Málaga","Málaga","29067"
"01","Andalucía","29","Málaga","Manilva","29068"
"01","Andalucía","29","Málaga","Marbella","29069"
"01","Andalucía","29","Málaga","Mijas","29070"
"01","Andalucía","29","Málaga","Moclinejo","29071"
"01","Andalucía","29","Málaga","Mollina","29072"
"01","Andalucía","29","Málaga","Monda","29073"
"01","Andalucía","29","Málaga","Montecorto","29903"
"01","Andalucía","29","Málaga","Montejaque","29074"
"01","Andalucía","29","Málaga","Nerja","29075"
"01","Andalucía","29","Málaga","Ojén","29076"
"01","Andalucía","29","Málaga","Parauta","29077"
"01","Andalucía","29","Málaga","Periana","29079"
"01","Andalucía","29","Málaga","Pizarra","29080"
"01","Andalucía","29","Málaga","Pujerra","29081"
